per_idx,cat_idx,dt_idx,geo_idx,is_adj,val,year
129,1,6,43,1,428,2014
130,1,6,43,1,428,2014
131,1,6,43,1,450,2014
132,1,6,43,1,428,2014
133,1,6,43,1,476,2015
134,1,6,43,1,447,2015
135,1,6,43,1,439,2015
136,1,6,43,1,461,2015
137,1,6,43,1,443,2015
138,1,6,43,1,454,2015
139,1,6,43,1,481,2015
140,1,6,43,1,430,2015
141,1,6,43,1,454,2015
142,1,6,43,1,472,2015
143,1,6,43,1,488,2015
144,1,6,43,1,445,2015
145,1,6,43,1,493,2016
146,1,6,43,1,494,2016
147,1,6,43,1,458,2016
148,1,6,43,1,456,2016
149,1,6,43,1,486,2016
150,1,6,43,1,415,2016
151,1,6,43,1,458,2016
152,1,6,43,1,484,2016
153,1,6,43,1,474,2016
154,1,6,43,1,453,2016
155,1,6,43,1,422,2016
156,1,6,43,1,517,2016
157,1,6,43,1,491,2017
158,1,6,43,1,412,2017
159,1,6,43,1,499,2017
160,1,6,43,1,502,2017
161,1,6,43,1,471,2017
162,1,6,43,1,516,2017
163,1,6,43,1,467,2017
164,1,6,43,1,463,2017
165,1,6,43,1,465,2017
166,1,6,43,1,474,2017
167,1,6,43,1,451,2017
168,1,6,43,1,471,2017
169,1,6,43,1,613,2018
170,1,6,43,1,497,2018
171,1,6,43,1,505,2018
172,1,6,43,1,500,2018
173,1,6,43,1,494,2018
174,1,6,43,1,475,2018
175,1,6,43,1,403,2018
176,1,6,43,1,482,2018
177,1,6,43,1,514,2018
178,1,6,43,1,484,2018
179,1,6,43,1,490,2018
180,1,6,43,1,470,2018
181,1,6,43,1,472,2019
182,1,6,43,1,453,2019
183,1,6,43,1,434,2019
184,1,6,43,1,430,2019
185,1,6,43,1,492,2019
186,1,6,43,1,437,2019
187,1,6,43,1,424,2019
188,1,6,43,1,437,2019
189,1,6,43,1,429,2019
190,1,6,43,1,439,2019
191,1,6,43,1,431,2019
192,1,6,43,1,497,2019
193,1,6,43,1,422,2020
194,1,6,43,1,414,2020
195,1,6,43,1,345,2020
196,1,6,43,1,297,2020
197,1,6,43,1,330,2020
198,1,6,43,1,427,2020
199,1,6,43,1,437,2020
200,1,6,43,1,559,2020
201,1,6,43,1,451,2020
202,1,6,43,1,460,2020
203,1,6,43,1,459,2020
204,1,6,43,1,411,2020
13,1,6,44,1,1237,2005
14,1,6,44,1,1235,2005
15,1,6,44,1,1202,2005
16,1,6,44,1,1212,2005
17,1,6,44,1,1256,2005
18,1,6,44,1,1206,2005
19,1,6,44,1,1263,2005
20,1,6,44,1,1188,2005
21,1,6,44,1,1142,2005
22,1,6,44,1,1341,2005
23,1,6,44,1,1144,2005
24,1,6,44,1,1224,2005
25,1,6,44,1,1115,2006
26,1,6,44,1,1234,2006
27,1,6,44,1,1173,2006
28,1,6,44,1,1119,2006
29,1,6,44,1,1136,2006
30,1,6,44,1,1128,2006
31,1,6,44,1,1060,2006
32,1,6,44,1,1089,2006
33,1,6,44,1,1108,2006
34,1,6,44,1,1009,2006
35,1,6,44,1,1054,2006
36,1,6,44,1,1082,2006
37,1,6,44,1,1088,2007
38,1,6,44,1,1090,2007
39,1,6,44,1,1083,2007
40,1,6,44,1,1096,2007
41,1,6,44,1,1021,2007
42,1,6,44,1,1046,2007
43,1,6,44,1,1065,2007
44,1,6,44,1,1020,2007
45,1,6,44,1,1067,2007
46,1,6,44,1,1079,2007
47,1,6,44,1,1013,2007
48,1,6,44,1,1084,2007
49,1,6,44,1,956,2008
50,1,6,44,1,940,2008
51,1,6,44,1,919,2008
52,1,6,44,1,880,2008
53,1,6,44,1,978,2008
54,1,6,44,1,911,2008
55,1,6,44,1,857,2008
56,1,6,44,1,978,2008
57,1,6,44,1,880,2008
58,1,6,44,1,800,2008
59,1,6,44,1,786,2008
60,1,6,44,1,725,2008
61,1,6,44,1,816,2009
62,1,6,44,1,753,2009
63,1,6,44,1,820,2009
64,1,6,44,1,789,2009
65,1,6,44,1,771,2009
66,1,6,44,1,791,2009
67,1,6,44,1,845,2009
68,1,6,44,1,783,2009
69,1,6,44,1,801,2009
70,1,6,44,1,796,2009
71,1,6,44,1,936,2009
72,1,6,44,1,785,2009
73,1,6,44,1,822,2010
74,1,6,44,1,782,2010
75,1,6,44,1,791,2010
76,1,6,44,1,857,2010
77,1,6,44,1,842,2010
78,1,6,44,1,800,2010
79,1,6,44,1,839,2010
80,1,6,44,1,814,2010
81,1,6,44,1,852,2010
82,1,6,44,1,787,2010
83,1,6,44,1,874,2010
84,1,6,44,1,799,2010
85,1,6,44,1,813,2011
86,1,6,44,1,847,2011
87,1,6,44,1,805,2011
88,1,6,44,1,812,2011
89,1,6,44,1,811,2011
90,1,6,44,1,885,2011
91,1,6,44,1,793,2011
92,1,6,44,1,877,2011
93,1,6,44,1,787,2011
94,1,6,44,1,821,2011
95,1,6,44,1,787,2011
96,1,6,44,1,862,2011
97,1,6,44,1,740,2012
98,1,6,44,1,829,2012
99,1,6,44,1,897,2012
100,1,6,44,1,849,2012
101,1,6,44,1,854,2012
102,1,6,44,1,788,2012
103,1,6,44,1,816,2012
104,1,6,44,1,795,2012
105,1,6,44,1,813,2012
106,1,6,44,1,809,2012
107,1,6,44,1,776,2012
108,1,6,44,1,1058,2012
109,1,6,44,1,803,2013
110,1,6,44,1,870,2013
111,1,6,44,1,768,2013
112,1,6,44,1,822,2013
113,1,6,44,1,774,2013
114,1,6,44,1,834,2013
115,1,6,44,1,846,2013
116,1,6,44,1,843,2013
117,1,6,44,1,790,2013
118,1,6,44,1,819,2013
119,1,6,44,1,855,2013
120,1,6,44,1,817,2013
121,1,6,44,1,770,2014
122,1,6,44,1,772,2014
123,1,6,44,1,862,2014
124,1,6,44,1,808,2014
125,1,6,44,1,844,2014
126,1,6,44,1,827,2014
127,1,6,44,1,776,2014
128,1,6,44,1,842,2014
129,1,6,44,1,854,2014
130,1,6,44,1,870,2014
131,1,6,44,1,829,2014
132,1,6,44,1,827,2014
133,1,6,44,1,929,2015
134,1,6,44,1,856,2015
135,1,6,44,1,834,2015
136,1,6,44,1,853,2015
137,1,6,44,1,786,2015
138,1,6,44,1,890,2015
139,1,6,44,1,820,2015
140,1,6,44,1,803,2015
141,1,6,44,1,839,2015
142,1,6,44,1,882,2015
143,1,6,44,1,829,2015
144,1,6,44,1,842,2015
145,1,6,44,1,891,2016
146,1,6,44,1,820,2016
147,1,6,44,1,848,2016
148,1,6,44,1,829,2016
149,1,6,44,1,896,2016
150,1,6,44,1,709,2016
151,1,6,44,1,880,2016
152,1,6,44,1,815,2016
153,1,6,44,1,843,2016
154,1,6,44,1,812,2016
155,1,6,44,1,839,2016
156,1,6,44,1,879,2016
157,1,6,44,1,840,2017
158,1,6,44,1,903,2017
159,1,6,44,1,844,2017
160,1,6,44,1,797,2017
161,1,6,44,1,866,2017
162,1,6,44,1,854,2017
163,1,6,44,1,867,2017
164,1,6,44,1,931,2017
165,1,6,44,1,760,2017
166,1,6,44,1,838,2017
167,1,6,44,1,876,2017
168,1,6,44,1,798,2017
169,1,6,44,1,971,2018
170,1,6,44,1,859,2018
171,1,6,44,1,831,2018
172,1,6,44,1,878,2018
173,1,6,44,1,866,2018
174,1,6,44,1,819,2018
175,1,6,44,1,828,2018
176,1,6,44,1,874,2018
177,1,6,44,1,864,2018
178,1,6,44,1,780,2018
179,1,6,44,1,824,2018
180,1,6,44,1,826,2018
181,1,6,44,1,810,2019
182,1,6,44,1,836,2019
183,1,6,44,1,868,2019
184,1,6,44,1,855,2019
185,1,6,44,1,815,2019
186,1,6,44,1,812,2019
187,1,6,44,1,803,2019
188,1,6,44,1,821,2019
189,1,6,44,1,841,2019
190,1,6,44,1,858,2019
191,1,6,44,1,833,2019
192,1,6,44,1,885,2019
193,1,6,44,1,783,2020
194,1,6,44,1,804,2020
195,1,6,44,1,598,2020
196,1,6,44,1,434,2020
197,1,6,44,1,638,2020
198,1,6,44,1,794,2020
199,1,6,44,1,854,2020
200,1,6,44,1,1011,2020
201,1,6,44,1,988,2020
202,1,6,44,1,1029,2020
203,1,6,44,1,923,2020
204,1,6,44,1,722,2020
13,1,6,45,1,139,2005
14,1,6,45,1,139,2005
15,1,6,45,1,148,2005
16,1,6,45,1,150,2005
17,1,6,45,1,148,2005
18,1,6,45,1,167,2005
19,1,6,45,1,109,2005
20,1,6,45,1,126,2005
21,1,6,45,1,142,2005
22,1,6,45,1,D,2005
23,1,6,45,1,D,2005
24,1,6,45,1,D,2005
25,1,6,45,1,142,2006
26,1,6,45,1,142,2006
27,1,6,45,1,142,2006
28,1,6,45,1,136,2006
29,1,6,45,1,115,2006
30,1,6,45,1,136,2006
31,1,6,45,1,D,2006
32,1,6,45,1,124,2006
33,1,6,45,1,D,2006
34,1,6,45,1,D,2006
35,1,6,45,1,D,2006
36,1,6,45,1,D,2006
37,1,6,45,1,104,2007
38,1,6,45,1,118,2007
39,1,6,45,1,114,2007
40,1,6,45,1,D,2007
41,1,6,45,1,D,2007
42,1,6,45,1,D,2007
43,1,6,45,1,D,2007
44,1,6,45,1,114,2007
45,1,6,45,1,D,2007
46,1,6,45,1,109,2007
47,1,6,45,1,100,2007
48,1,6,45,1,104,2007
49,1,6,45,1,105,2008
50,1,6,45,1,D,2008
51,1,6,45,1,D,2008
52,1,6,45,1,D,2008
53,1,6,45,1,92,2008
54,1,6,45,1,D,2008
55,1,6,45,1,94,2008
56,1,6,45,1,D,2008
57,1,6,45,1,D,2008
58,1,6,45,1,D,2008
59,1,6,45,1,D,2008
60,1,6,45,1,D,2008
61,1,6,45,1,D,2009
62,1,6,45,1,80,2009
63,1,6,45,1,D,2009
64,1,6,45,1,86,2009
65,1,6,45,1,90,2009
66,1,6,45,1,119,2009
67,1,6,45,1,95,2009
68,1,6,45,1,82,2009
69,1,6,45,1,86,2009
70,1,6,45,1,86,2009
71,1,6,45,1,D,2009
72,1,6,45,1,D,2009
73,1,6,45,1,105,2010
74,1,6,45,1,82,2010
75,1,6,45,1,82,2010
76,1,6,45,1,91,2010
77,1,6,45,1,D,2010
78,1,6,45,1,D,2010
79,1,6,45,1,D,2010
80,1,6,45,1,D,2010
81,1,6,45,1,88,2010
82,1,6,45,1,99,2010
83,1,6,45,1,99,2010
84,1,6,45,1,94,2010
85,1,6,45,1,D,2011
86,1,6,45,1,D,2011
87,1,6,45,1,D,2011
88,1,6,45,1,D,2011
89,1,6,45,1,D,2011
90,1,6,45,1,D,2011
91,1,6,45,1,94,2011
92,1,6,45,1,D,2011
93,1,6,45,1,D,2011
94,1,6,45,1,D,2011
95,1,6,45,1,D,2011
96,1,6,45,1,D,2011
97,1,6,45,1,80,2012
98,1,6,45,1,86,2012
99,1,6,45,1,92,2012
100,1,6,45,1,88,2012
101,1,6,45,1,91,2012
102,1,6,45,1,84,2012
103,1,6,45,1,D,2012
104,1,6,45,1,D,2012
105,1,6,45,1,D,2012
106,1,6,45,1,83,2012
107,1,6,45,1,90,2012
108,1,6,45,1,133,2012
109,1,6,45,1,87,2013
110,1,6,45,1,58,2013
111,1,6,45,1,96,2013
112,1,6,45,1,85,2013
113,1,6,45,1,D,2013
114,1,6,45,1,D,2013
115,1,6,45,1,D,2013
116,1,6,45,1,D,2013
117,1,6,45,1,D,2013
118,1,6,45,1,D,2013
119,1,6,45,1,D,2013
120,1,6,45,1,D,2013
121,1,6,45,1,91,2014
122,1,6,45,1,105,2014
123,1,6,45,1,88,2014
124,1,6,45,1,87,2014
125,1,6,45,1,101,2014
126,1,6,45,1,97,2014
127,1,6,45,1,103,2014
128,1,6,45,1,D,2014
129,1,6,45,1,D,2014
130,1,6,45,1,88,2014
131,1,6,45,1,72,2014
132,1,6,45,1,94,2014
133,1,6,45,1,102,2015
134,1,6,45,1,90,2015
135,1,6,45,1,87,2015
136,1,6,45,1,106,2015
137,1,6,45,1,95,2015
138,1,6,45,1,105,2015
139,1,6,45,1,D,2015
140,1,6,45,1,D,2015
141,1,6,45,1,96,2015
142,1,6,45,1,85,2015
143,1,6,45,1,D,2015
144,1,6,45,1,D,2015
145,1,6,45,1,104,2016
146,1,6,45,1,D,2016
147,1,6,45,1,D,2016
148,1,6,45,1,D,2016
149,1,6,45,1,D,2016
150,1,6,45,1,D,2016
151,1,6,45,1,111,2016
152,1,6,45,1,D,2016
153,1,6,45,1,D,2016
154,1,6,45,1,D,2016
155,1,6,45,1,D,2016
156,1,6,45,1,D,2016
157,1,6,45,1,90,2017
158,1,6,45,1,88,2017
159,1,6,45,1,98,2017
160,1,6,45,1,101,2017
161,1,6,45,1,100,2017
162,1,6,45,1,90,2017
163,1,6,45,1,D,2017
164,1,6,45,1,D,2017
165,1,6,45,1,D,2017
166,1,6,45,1,D,2017
167,1,6,45,1,95,2017
168,1,6,45,1,D,2017
169,1,6,45,1,D,2018
170,1,6,45,1,D,2018
171,1,6,45,1,106,2018
172,1,6,45,1,106,2018
173,1,6,45,1,100,2018
174,1,6,45,1,113,2018
175,1,6,45,1,105,2018
176,1,6,45,1,D,2018
177,1,6,45,1,D,2018
178,1,6,45,1,D,2018
179,1,6,45,1,D,2018
180,1,6,45,1,120,2018
181,1,6,45,1,96,2019
182,1,6,45,1,111,2019
183,1,6,45,1,86,2019
184,1,6,45,1,96,2019
185,1,6,45,1,88,2019
186,1,6,45,1,87,2019
187,1,6,45,1,95,2019
188,1,6,45,1,D,2019
189,1,6,45,1,D,2019
190,1,6,45,1,D,2019
191,1,6,45,1,93,2019
192,1,6,45,1,D,2019
193,1,6,45,1,D,2020
194,1,6,45,1,88,2020
195,1,6,45,1,D,2020
196,1,6,45,1,D,2020
197,1,6,45,1,D,2020
198,1,6,45,1,89,2020
199,1,6,45,1,137,2020
200,1,6,45,1,D,2020
201,1,6,45,1,D,2020
202,1,6,45,1,D,2020
203,1,6,45,1,D,2020
204,1,6,45,1,D,2020
13,1,6,46,1,560,2005
14,1,6,46,1,650,2005
15,1,6,46,1,564,2005
16,1,6,46,1,553,2005
17,1,6,46,1,548,2005
18,1,6,46,1,544,2005
19,1,6,46,1,546,2005
20,1,6,46,1,544,2005
21,1,6,46,1,568,2005
22,1,6,46,1,664,2005
23,1,6,46,1,540,2005
24,1,6,46,1,550,2005
25,1,6,46,1,581,2006
26,1,6,46,1,552,2006
27,1,6,46,1,485,2006
28,1,6,46,1,529,2006
29,1,6,46,1,552,2006
30,1,6,46,1,533,2006
31,1,6,46,1,572,2006
32,1,6,46,1,562,2006
33,1,6,46,1,517,2006
34,1,6,46,1,445,2006
35,1,6,46,1,462,2006
36,1,6,46,1,532,2006
37,1,6,46,1,475,2007
38,1,6,46,1,526,2007
39,1,6,46,1,514,2007
40,1,6,46,1,497,2007
41,1,6,46,1,499,2007
42,1,6,46,1,484,2007
43,1,6,46,1,446,2007
44,1,6,46,1,414,2007
45,1,6,46,1,417,2007
46,1,6,46,1,465,2007
47,1,6,46,1,447,2007
48,1,6,46,1,444,2007
49,1,6,46,1,409,2008
50,1,6,46,1,395,2008
51,1,6,46,1,424,2008
52,1,6,46,1,404,2008
53,1,6,46,1,380,2008
54,1,6,46,1,394,2008
55,1,6,46,1,362,2008
56,1,6,46,1,403,2008
57,1,6,46,1,335,2008
58,1,6,46,1,315,2008
59,1,6,46,1,326,2008
60,1,6,46,1,322,2008
61,1,6,46,1,368,2009
62,1,6,46,1,311,2009
63,1,6,46,1,310,2009
64,1,6,46,1,311,2009
65,1,6,46,1,369,2009
66,1,6,46,1,313,2009
67,1,6,46,1,347,2009
68,1,6,46,1,323,2009
69,1,6,46,1,334,2009
70,1,6,46,1,328,2009
71,1,6,46,1,343,2009
72,1,6,46,1,307,2009
73,1,6,46,1,383,2010
74,1,6,46,1,326,2010
75,1,6,46,1,313,2010
76,1,6,46,1,329,2010
77,1,6,46,1,332,2010
78,1,6,46,1,320,2010
79,1,6,46,1,329,2010
80,1,6,46,1,343,2010
81,1,6,46,1,283,2010
82,1,6,46,1,336,2010
83,1,6,46,1,339,2010
84,1,6,46,1,324,2010
85,1,6,46,1,331,2011
86,1,6,46,1,325,2011
87,1,6,46,1,322,2011
88,1,6,46,1,325,2011
89,1,6,46,1,329,2011
90,1,6,46,1,338,2011
91,1,6,46,1,306,2011
92,1,6,46,1,315,2011
93,1,6,46,1,318,2011
94,1,6,46,1,309,2011
95,1,6,46,1,393,2011
96,1,6,46,1,307,2011
97,1,6,46,1,289,2012
98,1,6,46,1,314,2012
99,1,6,46,1,334,2012
100,1,6,46,1,341,2012
101,1,6,46,1,299,2012
102,1,6,46,1,327,2012
103,1,6,46,1,336,2012
104,1,6,46,1,312,2012
105,1,6,46,1,355,2012
106,1,6,46,1,357,2012
107,1,6,46,1,315,2012
108,1,6,46,1,384,2012
109,1,6,46,1,338,2013
110,1,6,46,1,355,2013
111,1,6,46,1,358,2013
112,1,6,46,1,350,2013
113,1,6,46,1,328,2013
114,1,6,46,1,332,2013
115,1,6,46,1,362,2013
116,1,6,46,1,323,2013
117,1,6,46,1,348,2013
118,1,6,46,1,373,2013
119,1,6,46,1,333,2013
120,1,6,46,1,362,2013
121,1,6,46,1,362,2014
122,1,6,46,1,292,2014
123,1,6,46,1,375,2014
124,1,6,46,1,366,2014
125,1,6,46,1,401,2014
126,1,6,46,1,406,2014
127,1,6,46,1,374,2014
128,1,6,46,1,424,2014
129,1,6,46,1,354,2014
130,1,6,46,1,365,2014
131,1,6,46,1,375,2014
132,1,6,46,1,381,2014
133,1,6,46,1,460,2015
134,1,6,46,1,398,2015
135,1,6,46,1,378,2015
136,1,6,46,1,377,2015
137,1,6,46,1,302,2015
138,1,6,46,1,365,2015
139,1,6,46,1,376,2015
140,1,6,46,1,386,2015
141,1,6,46,1,407,2015
142,1,6,46,1,369,2015
143,1,6,46,1,385,2015
144,1,6,46,1,348,2015
145,1,6,46,1,443,2016
146,1,6,46,1,366,2016
147,1,6,46,1,362,2016
148,1,6,46,1,431,2016
149,1,6,46,1,386,2016
150,1,6,46,1,317,2016
151,1,6,46,1,394,2016
152,1,6,46,1,369,2016
153,1,6,46,1,382,2016
154,1,6,46,1,329,2016
155,1,6,46,1,379,2016
156,1,6,46,1,402,2016
157,1,6,46,1,396,2017
158,1,6,46,1,414,2017
159,1,6,46,1,407,2017
160,1,6,46,1,406,2017
161,1,6,46,1,403,2017
162,1,6,46,1,434,2017
163,1,6,46,1,427,2017
164,1,6,46,1,405,2017
165,1,6,46,1,364,2017
166,1,6,46,1,503,2017
167,1,6,46,1,407,2017
168,1,6,46,1,396,2017
169,1,6,46,1,441,2018
170,1,6,46,1,422,2018
171,1,6,46,1,451,2018
172,1,6,46,1,410,2018
173,1,6,46,1,431,2018
174,1,6,46,1,415,2018
175,1,6,46,1,383,2018
176,1,6,46,1,427,2018
177,1,6,46,1,388,2018
178,1,6,46,1,408,2018
179,1,6,46,1,421,2018
180,1,6,46,1,427,2018
181,1,6,46,1,404,2019
182,1,6,46,1,411,2019
183,1,6,46,1,392,2019
184,1,6,46,1,421,2019
185,1,6,46,1,390,2019
186,1,6,46,1,389,2019
187,1,6,46,1,400,2019
188,1,6,46,1,415,2019
189,1,6,46,1,424,2019
190,1,6,46,1,411,2019
191,1,6,46,1,411,2019
192,1,6,46,1,393,2019
193,1,6,46,1,361,2020
194,1,6,46,1,353,2020
195,1,6,46,1,343,2020
196,1,6,46,1,314,2020
197,1,6,46,1,356,2020
198,1,6,46,1,483,2020
199,1,6,46,1,487,2020
200,1,6,46,1,467,2020
201,1,6,46,1,483,2020
202,1,6,46,1,478,2020
203,1,6,46,1,458,2020
204,1,6,46,1,400,2020
13,1,6,47,1,D,2005
14,1,6,47,1,D,2005
15,1,6,47,1,D,2005
16,1,6,47,1,D,2005
17,1,6,47,1,D,2005
18,1,6,47,1,D,2005
19,1,6,47,1,D,2005
20,1,6,47,1,D,2005
21,1,6,47,1,D,2005
22,1,6,47,1,D,2005
23,1,6,47,1,D,2005
24,1,6,47,1,D,2005
25,1,6,47,1,D,2006
26,1,6,47,1,D,2006
27,1,6,47,1,D,2006
28,1,6,47,1,D,2006
29,1,6,47,1,D,2006
30,1,6,47,1,D,2006
31,1,6,47,1,D,2006
32,1,6,47,1,D,2006
33,1,6,47,1,D,2006
34,1,6,47,1,D,2006
35,1,6,47,1,D,2006
36,1,6,47,1,D,2006
37,1,6,47,1,D,2007
38,1,6,47,1,D,2007
39,1,6,47,1,D,2007
40,1,6,47,1,D,2007
41,1,6,47,1,D,2007
42,1,6,47,1,D,2007
43,1,6,47,1,D,2007
44,1,6,47,1,D,2007
45,1,6,47,1,D,2007
46,1,6,47,1,D,2007
47,1,6,47,1,D,2007
48,1,6,47,1,D,2007
49,1,6,47,1,D,2008
50,1,6,47,1,D,2008
51,1,6,47,1,D,2008
52,1,6,47,1,D,2008
53,1,6,47,1,99,2008
54,1,6,47,1,D,2008
55,1,6,47,1,D,2008
56,1,6,47,1,D,2008
57,1,6,47,1,D,2008
58,1,6,47,1,D,2008
59,1,6,47,1,D,2008
60,1,6,47,1,D,2008
61,1,6,47,1,D,2009
62,1,6,47,1,D,2009
63,1,6,47,1,D,2009
64,1,6,47,1,D,2009
65,1,6,47,1,75,2009
66,1,6,47,1,D,2009
67,1,6,47,1,D,2009
68,1,6,47,1,D,2009
69,1,6,47,1,D,2009
70,1,6,47,1,D,2009
71,1,6,47,1,86,2009
72,1,6,47,1,D,2009
73,1,6,47,1,D,2010
74,1,6,47,1,D,2010
75,1,6,47,1,D,2010
76,1,6,47,1,D,2010
77,1,6,47,1,95,2010
78,1,6,47,1,D,2010
79,1,6,47,1,89,2010
80,1,6,47,1,D,2010
81,1,6,47,1,D,2010
82,1,6,47,1,D,2010
83,1,6,47,1,D,2010
84,1,6,47,1,D,2010
85,1,6,47,1,D,2011
86,1,6,47,1,D,2011
87,1,6,47,1,77,2011
88,1,6,47,1,86,2011
89,1,6,47,1,D,2011
90,1,6,47,1,D,2011
91,1,6,47,1,D,2011
92,1,6,47,1,D,2011
93,1,6,47,1,104,2011
94,1,6,47,1,D,2011
95,1,6,47,1,D,2011
96,1,6,47,1,107,2011
97,1,6,47,1,D,2012
98,1,6,47,1,D,2012
99,1,6,47,1,86,2012
100,1,6,47,1,91,2012
101,1,6,47,1,D,2012
102,1,6,47,1,D,2012
103,1,6,47,1,91,2012
104,1,6,47,1,84,2012
105,1,6,47,1,85,2012
106,1,6,47,1,D,2012
107,1,6,47,1,D,2012
108,1,6,47,1,D,2012
109,1,6,47,1,D,2013
110,1,6,47,1,D,2013
111,1,6,47,1,92,2013
112,1,6,47,1,D,2013
113,1,6,47,1,85,2013
114,1,6,47,1,D,2013
115,1,6,47,1,D,2013
116,1,6,47,1,D,2013
117,1,6,47,1,D,2013
118,1,6,47,1,D,2013
119,1,6,47,1,D,2013
120,1,6,47,1,D,2013
121,1,6,47,1,89,2014
122,1,6,47,1,99,2014
123,1,6,47,1,83,2014
124,1,6,47,1,D,2014
125,1,6,47,1,D,2014
126,1,6,47,1,D,2014
127,1,6,47,1,D,2014
128,1,6,47,1,89,2014
129,1,6,47,1,D,2014
130,1,6,47,1,79,2014
131,1,6,47,1,D,2014
132,1,6,47,1,D,2014
133,1,6,47,1,101,2015
134,1,6,47,1,85,2015
135,1,6,47,1,107,2015
136,1,6,47,1,98,2015
137,1,6,47,1,D,2015
138,1,6,47,1,D,2015
139,1,6,47,1,D,2015
140,1,6,47,1,107,2015
141,1,6,47,1,D,2015
142,1,6,47,1,116,2015
143,1,6,47,1,D,2015
144,1,6,47,1,D,2015
145,1,6,47,1,D,2016
146,1,6,47,1,D,2016
147,1,6,47,1,86,2016
148,1,6,47,1,D,2016
149,1,6,47,1,D,2016
150,1,6,47,1,D,2016
151,1,6,47,1,D,2016
152,1,6,47,1,D,2016
153,1,6,47,1,D,2016
154,1,6,47,1,D,2016
155,1,6,47,1,D,2016
156,1,6,47,1,D,2016
157,1,6,47,1,D,2017
158,1,6,47,1,D,2017
159,1,6,47,1,84,2017
160,1,6,47,1,D,2017
161,1,6,47,1,D,2017
162,1,6,47,1,73,2017
163,1,6,47,1,D,2017
164,1,6,47,1,D,2017
165,1,6,47,1,D,2017
166,1,6,47,1,92,2017
167,1,6,47,1,D,2017
168,1,6,47,1,D,2017
169,1,6,47,1,D,2018
170,1,6,47,1,D,2018
171,1,6,47,1,89,2018
172,1,6,47,1,D,2018
173,1,6,47,1,84,2018
174,1,6,47,1,D,2018
175,1,6,47,1,D,2018
176,1,6,47,1,86,2018
177,1,6,47,1,D,2018
178,1,6,47,1,D,2018
179,1,6,47,1,77,2018
180,1,6,47,1,D,2018
181,1,6,47,1,92,2019
182,1,6,47,1,D,2019
183,1,6,47,1,D,2019
184,1,6,47,1,91,2019
185,1,6,47,1,99,2019
186,1,6,47,1,69,2019
187,1,6,47,1,97,2019
188,1,6,47,1,88,2019
189,1,6,47,1,83,2019
190,1,6,47,1,87,2019
191,1,6,47,1,D,2019
192,1,6,47,1,D,2019
193,1,6,47,1,83,2020
194,1,6,47,1,D,2020
195,1,6,47,1,D,2020
196,1,6,47,1,D,2020
197,1,6,47,1,70,2020
198,1,6,47,1,D,2020
199,1,6,47,1,94,2020
200,1,6,47,1,99,2020
201,1,6,47,1,92,2020
202,1,6,47,1,D,2020
203,1,6,47,1,D,2020
204,1,6,47,1,80,2020
13,1,6,48,1,615,2005
14,1,6,48,1,657,2005
15,1,6,48,1,647,2005
16,1,6,48,1,638,2005
17,1,6,48,1,664,2005
18,1,6,48,1,628,2005
19,1,6,48,1,650,2005
20,1,6,48,1,670,2005
21,1,6,48,1,518,2005
22,1,6,48,1,693,2005
23,1,6,48,1,673,2005
24,1,6,48,1,661,2005
25,1,6,48,1,634,2006
26,1,6,48,1,660,2006
27,1,6,48,1,628,2006
28,1,6,48,1,631,2006
29,1,6,48,1,619,2006
30,1,6,48,1,639,2006
31,1,6,48,1,631,2006
32,1,6,48,1,614,2006
33,1,6,48,1,616,2006
34,1,6,48,1,567,2006
35,1,6,48,1,598,2006
36,1,6,48,1,676,2006
37,1,6,48,1,528,2007
38,1,6,48,1,605,2007
39,1,6,48,1,617,2007
40,1,6,48,1,571,2007
41,1,6,48,1,580,2007
42,1,6,48,1,574,2007
43,1,6,48,1,601,2007
44,1,6,48,1,550,2007
45,1,6,48,1,598,2007
46,1,6,48,1,614,2007
47,1,6,48,1,514,2007
48,1,6,48,1,580,2007
49,1,6,48,1,485,2008
50,1,6,48,1,479,2008
51,1,6,48,1,468,2008
52,1,6,48,1,489,2008
53,1,6,48,1,455,2008
54,1,6,48,1,481,2008
55,1,6,48,1,431,2008
56,1,6,48,1,462,2008
57,1,6,48,1,446,2008
58,1,6,48,1,427,2008
59,1,6,48,1,413,2008
60,1,6,48,1,364,2008
61,1,6,48,1,454,2009
62,1,6,48,1,393,2009
63,1,6,48,1,407,2009
64,1,6,48,1,428,2009
65,1,6,48,1,443,2009
66,1,6,48,1,422,2009
67,1,6,48,1,447,2009
68,1,6,48,1,441,2009
69,1,6,48,1,421,2009
70,1,6,48,1,451,2009
71,1,6,48,1,494,2009
72,1,6,48,1,455,2009
73,1,6,48,1,466,2010
74,1,6,48,1,432,2010
75,1,6,48,1,441,2010
76,1,6,48,1,461,2010
77,1,6,48,1,468,2010
78,1,6,48,1,404,2010
79,1,6,48,1,446,2010
80,1,6,48,1,475,2010
81,1,6,48,1,464,2010
82,1,6,48,1,444,2010
83,1,6,48,1,430,2010
84,1,6,48,1,388,2010
85,1,6,48,1,406,2011
86,1,6,48,1,431,2011
87,1,6,48,1,446,2011
88,1,6,48,1,404,2011
89,1,6,48,1,435,2011
90,1,6,48,1,468,2011
91,1,6,48,1,434,2011
92,1,6,48,1,417,2011
93,1,6,48,1,433,2011
94,1,6,48,1,436,2011
95,1,6,48,1,427,2011
96,1,6,48,1,444,2011
